,text,labels,productCode,productName,oldCategory,oldType,productCategory,WRONG,asdadsa,ingredientList
470,"144553203Walmart Red Hots Cinnamon Candies, 55 Oz pantry candy & snacks snacks, chips, salsas & dips sugar, corn syrup, acacia (gum arabic), artificial flavor, confectioner's glaze (shellac), carnauba wax, red 40, cornstarch, white mineral oil",candy & chocolate,144553203Walmart,"Red Hots Cinnamon Candies, 55 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"sugar, corn syrup, acacia (gum arabic), artificial flavor, confectioner's glaze (shellac), carnauba wax, red 40, cornstarch, white mineral oil"
471,"144988252Walmart Sour Patch Kids Soft Chewy Candy, 4 oz pantry candy & snacks snacks, chips, salsas & dips sugar, invert sugar, corn syrup, modified corn starch, contains less than 2% of tartaric acid, citric acid, natural and artificial flavor, yellow 6, red 40, yellow 5, blue 1",candy & chocolate,144988252Walmart,"Sour Patch Kids Soft Chewy Candy, 4 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"sugar, invert sugar, corn syrup, modified corn starch, contains less than 2% of tartaric acid, citric acid, natural and artificial flavor, yellow 6, red 40, yellow 5, blue 1"
472,"145678486Walmart MM's Coffee Nut Peanut Chocolate Candies, 96 Oz pantry candy & snacks snacks, chips, salsas & dips milk chocolate (sugar, chocolate, cocoa butter, skim milk, lactose, milkfat, peanuts, soy lecithin, salt, artificial flavors), sugar, peanuts, cornstarch, less than 1% - corn syrup, dextrin, coloring (includes red 40, yellow 5, yellow 6, blue 1, blue 2, red 40 lake, yellow 5 lake, yellow 6 lake, blue 1 lake, blue 2 lake), natural flavor, gum acacia allergy information contains peanuts, milk and soy may contain tree nuts",candy & chocolate,145678486Walmart,"MM's Coffee Nut Peanut Chocolate Candies, 96 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"milk chocolate (sugar, chocolate, cocoa butter, skim milk, lactose, milkfat, peanuts, soy lecithin, salt, artificial flavors), sugar, peanuts, cornstarch, less than 1% - corn syrup, dextrin, coloring (includes red 40, yellow 5, yellow 6, blue 1, blue 2, red 40 lake, yellow 5 lake, yellow 6 lake, blue 1 lake, blue 2 lake), natural flavor, gum acacia allergy information contains peanuts, milk and soy may contain tree nuts"
473,"145720689Walmart Lindt Lindor Assorted Caramel Bag, 152 Oz pantry candy & snacks snacks, chips, salsas & dips sugar, vegetable oil (coconut, palm kernel), cocoa butter, milk, chocolate, caramel paste sugar, cocoa butter, cream, salt, soya lecithin (emulsifier), skim milk, milkfat, soya lecithin (emulsifier), barley malt powder, natural and artificial flavors, salt",candy & chocolate,145720689Walmart,"Lindt Lindor Assorted Caramel Bag, 152 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"sugar, vegetable oil (coconut, palm kernel), cocoa butter, milk, chocolate, caramel paste sugar, cocoa butter, cream, salt, soya lecithin (emulsifier), skim milk, milkfat, soya lecithin (emulsifier), barley malt powder, natural and artificial flavors, salt"
474,"145936573Walmart Jif Power Ups Creamy Peanut Butter Chewy Granola Bars, 65Ounce, 5 Count pantry candy & snacks snacks, chips, salsas & dips peanuts, rolled oats, brown rice syrup, sugar, glycerin, peanut powder, invert sugar, palm kernel oil, rice flour, tapioca solids, contains 2% or less of peanut oil, salt, non fat dry milk solids, tocopherols (antioxidant), soy lecithin, barley malt extract",nutrition & granola bars,145936573Walmart,"Jif Power Ups Creamy Peanut Butter Chewy Granola Bars, 65Ounce, 5 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars,"peanuts, rolled oats, brown rice syrup, sugar, glycerin, peanut powder, invert sugar, palm kernel oil, rice flour, tapioca solids, contains 2% or less of peanut oil, salt, non fat dry milk solids, tocopherols (antioxidant), soy lecithin, barley malt extract"
475,"14648297Walmart Storck Werther's Original Caramel Coffee Hard Candies, 55 Oz pantry candy & snacks snacks, chips, salsas & dips glucose syrup (from wheat or corn), sugar, cream, condensed whey, butter, cane sugar syrup, salt, artificial flavor, ammonia caramel color, coffee extract, soy lecithin emulsifier",candy & chocolate,14648297Walmart,"Storck Werther's Original Caramel Coffee Hard Candies, 55 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"glucose syrup (from wheat or corn), sugar, cream, condensed whey, butter, cane sugar syrup, salt, artificial flavor, ammonia caramel color, coffee extract, soy lecithin emulsifier"
476,"14651642Walmart Nature Valley Granola Bars Sweet Salty Nut Dark Choc Peanut Almond pantry candy & snacks snacks, chips, salsas & dips roasted peanuts, corn syrup, sugar, whole grain oats, dark chocolate chunks (sugar, chocolate liquor, cocoa butter, soy lecithin, natural flavor), palm kernel oil, rice flour, almonds, whole grain wheat, fructose, cocoa, vegetable glycerin, canola oil, salt, soy lecithin, corn starch, barley malt extract, milk, baking soda, natural flavor, mixed tocopherols added to retain freshness",nutrition & granola bars,14651642Walmart,Nature Valley Granola Bars Sweet Salty Nut Dark Choc Peanut Almond,pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars,"roasted peanuts, corn syrup, sugar, whole grain oats, dark chocolate chunks (sugar, chocolate liquor, cocoa butter, soy lecithin, natural flavor), palm kernel oil, rice flour, almonds, whole grain wheat, fructose, cocoa, vegetable glycerin, canola oil, salt, soy lecithin, corn starch, barley malt extract, milk, baking soda, natural flavor, mixed tocopherols added to retain freshness"
477,"14653952Walmart Twizzlers Chocolate Twists Licorice Chewy Candy, 12 Oz pantry candy & snacks snacks, chips, salsas & dips corn syrup, wheat flour, sugar, palm oil, chocolate, cocoa, contains 2% or less of cocoa processed with alkali, glycerin, glyceryl monostearate, salt, cornstarch, potassium carbonate, artificial flavors, mineral oil, potassium sorbate (preservative), artificial color, carnauba wax, sodium carbonate, soy lecithin",candy & chocolate,14653952Walmart,"Twizzlers Chocolate Twists Licorice Chewy Candy, 12 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"corn syrup, wheat flour, sugar, palm oil, chocolate, cocoa, contains 2% or less of cocoa processed with alkali, glycerin, glyceryl monostearate, salt, cornstarch, potassium carbonate, artificial flavors, mineral oil, potassium sorbate (preservative), artificial color, carnauba wax, sodium carbonate, soy lecithin"
478,"146716882Walmart Skittles Brightside Chewy Candy, 14 Oz. pantry candy & snacks snacks, chips, salsas & dips made of sugar, corn syrup, hydrogenated palm kernel oil, less than 2% of citric acid, tapioca dextrin, modified corn starch, natural and artificial flavors, colors (titanium dioxide, yellow 5 lake, blue 1 lake, yellow 6 lake, red 40 lake, yellow 6, red 40, blue 1), sodium citrate, carnauba wax",candy & chocolate,146716882Walmart,"Skittles Brightside Chewy Candy, 14 Oz.",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"made of sugar, corn syrup, hydrogenated palm kernel oil, less than 2% of citric acid, tapioca dextrin, modified corn starch, natural and artificial flavors, colors (titanium dioxide, yellow 5 lake, blue 1 lake, yellow 6 lake, red 40 lake, yellow 6, red 40, blue 1), sodium citrate, carnauba wax"
479,"147008756Walmart Blueberry Chocolate Fruit Multi Pack, 8 oz, count pantry candy & snacks snacks, chips, salsas & dips dark chocolate (chocolate liquor, sugar, cocoa butter, vanilla), dried sweetened blueberries (blueberries, sugar, expeller pressed sunflower oil), contains less than 1% of the following gum acacia, sugar, confectioner's glaze",candy & chocolate,147008756Walmart,"Blueberry Chocolate Fruit Multi Pack, 8 oz, count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"dark chocolate (chocolate liquor, sugar, cocoa butter, vanilla), dried sweetened blueberries (blueberries, sugar, expeller pressed sunflower oil), contains less than 1% of the following gum acacia, sugar, confectioner's glaze"
480,"14706045Walmart Russell Stover SugarFree 4 Flavor Mix Assortment Candies, 9 Oz pantry candy & snacks snacks, chips, salsas & dips chocolate candy chocolate candy maltitol, chocolate, cocoa butter, sodium caseinate (milk), milk fat, soy lecithin/an emulsifier, sucralose, natural and artificial flavor, and salt french mint chocolate candy maltitol, chocolate, cocoa butter, sodium caseinate (milk), milk fat, soy lecithin/an emulsifier, sucralose, natural and artificial flavor, and salt, maltitol syrup, pastel coating sugar, fractioned palm kernel oil and partially hydrogenated palm oil, nonfat dry milk, whole milk, soy lecithin/an emulsi",candy & chocolate,14706045Walmart,"Russell Stover SugarFree 4 Flavor Mix Assortment Candies, 9 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"chocolate candy chocolate candy maltitol, chocolate, cocoa butter, sodium caseinate (milk), milk fat, soy lecithin/an emulsifier, sucralose, natural and artificial flavor, and salt french mint chocolate candy maltitol, chocolate, cocoa butter, sodium caseinate (milk), milk fat, soy lecithin/an emulsifier, sucralose, natural and artificial flavor, and salt, maltitol syrup, pastel coating sugar, fractioned palm kernel oil and partially hydrogenated palm oil, nonfat dry milk, whole milk, soy lecithin/an emulsi"
481,"14712163Walmart Dentyne Pure SugarFree Mint with Melon Accents Gum, 9 Pieces, 3 Count pantry candy & snacks snacks, chips, salsas & dips maltitol, gum base, sorbitol, natural and artificial flavoring (including a blend of natural botanical extracts), maltitol syrup, erythritol, less than 2% of aceslfame potassium, aspartame, blue 1, candelilla wax, gelatin, glycerin, soy lecithin, sucralose, titanium dioxide (color), xylitol and yellow 5",cookies & crackers,14712163Walmart,"Dentyne Pure SugarFree Mint with Melon Accents Gum, 9 Pieces, 3 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers,"maltitol, gum base, sorbitol, natural and artificial flavoring (including a blend of natural botanical extracts), maltitol syrup, erythritol, less than 2% of aceslfame potassium, aspartame, blue 1, candelilla wax, gelatin, glycerin, soy lecithin, sucralose, titanium dioxide (color), xylitol and yellow 5"
482,"147209783Walmart Nilla Wafer Mini Cookies GoPak, 23 oz pantry candy & snacks snacks, chips, salsas & dips unbleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate vitamin b1, riboflavin vitamin b2, folic acid), sugar, vegetable oil (soybean , canola , palm , partially hydrogenated cottonseed oil), high fructose corn syrup, whey (from milk), eggs, salt, leavening (baking soda, calcium phosphate), emulsifiers (mono and diglycerides, soy lecithin), artificial flavor, natural flavor",cookies & crackers,147209783Walmart,"Nilla Wafer Mini Cookies GoPak, 23 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers,"unbleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate vitamin b1, riboflavin vitamin b2, folic acid), sugar, vegetable oil (soybean , canola , palm , partially hydrogenated cottonseed oil), high fructose corn syrup, whey (from milk), eggs, salt, leavening (baking soda, calcium phosphate), emulsifiers (mono and diglycerides, soy lecithin), artificial flavor, natural flavor"
483,"147686353Walmart MM'S Caramel Chocolate Candy Pouch, Share Size, 283 Oz pantry candy & snacks snacks, chips, salsas & dips milk chocolate (sugar, chocolate, cocoa butter, skim milk, lactose, milkfat, soy lecithin, artificial and natural flavors, salt), sugar, corn syrup, hydrogenated palm kernel oil, milkfat, skim milk, cornstarch, less than 1% lactose, dextrin, salt, mono and diglycerides, coloring (includes blue 1 lake, yellow 6, red 40, yellow 5 blue, blue 1), chocolate, artificial flavor, gum acacia",candy & chocolate,147686353Walmart,"MM'S Caramel Chocolate Candy Pouch, Share Size, 283 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"milk chocolate (sugar, chocolate, cocoa butter, skim milk, lactose, milkfat, soy lecithin, artificial and natural flavors, salt), sugar, corn syrup, hydrogenated palm kernel oil, milkfat, skim milk, cornstarch, less than 1% lactose, dextrin, salt, mono and diglycerides, coloring (includes blue 1 lake, yellow 6, red 40, yellow 5 blue, blue 1), chocolate, artificial flavor, gum acacia"
484,"148560899Walmart Mott's Medleys Assorted Fruit and Berry Flavored Snacks Pouches, 08 Oz, 22 Count pantry candy & snacks snacks, chips, salsas & dips assorted fruit corn syrup, sugar, modified corn starch, pear juice concentrate, apple juice concentrate, sweet potato juice concentrate contains 2% or less of citric acid, vitamin c (ascorbic acid), fruit pectin, sodium citrate, malic acid, dextrose, color (vegetable juice, fruit juice, annatto extract, and turmeric extract), sunflower oil, natural flavor, carnauba waxberry corn syrup, sugar, modified corn starch, pear juice concentrate, apple juice concentrate, sweet potato juice concentrate contains 2% or",candy & chocolate,148560899Walmart,"Mott's Medleys Assorted Fruit and Berry Flavored Snacks Pouches, 08 Oz, 22 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"assorted fruit corn syrup, sugar, modified corn starch, pear juice concentrate, apple juice concentrate, sweet potato juice concentrate contains 2% or less of citric acid, vitamin c (ascorbic acid), fruit pectin, sodium citrate, malic acid, dextrose, color (vegetable juice, fruit juice, annatto extract, and turmeric extract), sunflower oil, natural flavor, carnauba waxberry corn syrup, sugar, modified corn starch, pear juice concentrate, apple juice concentrate, sweet potato juice concentrate contains 2% or"
485,"14869674Walmart Planters Walnuts 725 oz Canister pantry candy & snacks snacks, chips, salsas & dips walnuts",nutrition & granola bars,14869674Walmart,Planters Walnuts 725 oz Canister,pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars,walnuts
486,"148724440Walmart Doritos Cool Ranch Tortilla Chips Party Size, 155 Oz pantry candy & snacks snacks, chips, salsas & dips corn, vegetable oil (corn, canola, , sunflower oil), maltodextrin (made from corn), salt, tomato powder, corn starch, lactose, whey, skim milk, corn syrup solids, onion powder, sugar, garlic powder, monosodium glutamate, cheddar cheese (milk, cheese cultures, salt, enzymes), dextrose, malic acid, buttermilk, natural and artificial flavors, sodium acetate, artificial color (including red 40, blue 1, yellow 5), sodium caseinate, spice, citric acid, disodium inosinate, and disodium guanylate",chips,148724440Walmart,"Doritos Cool Ranch Tortilla Chips Party Size, 155 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips,"corn, vegetable oil (corn, canola, , sunflower oil), maltodextrin (made from corn), salt, tomato powder, corn starch, lactose, whey, skim milk, corn syrup solids, onion powder, sugar, garlic powder, monosodium glutamate, cheddar cheese (milk, cheese cultures, salt, enzymes), dextrose, malic acid, buttermilk, natural and artificial flavors, sodium acetate, artificial color (including red 40, blue 1, yellow 5), sodium caseinate, spice, citric acid, disodium inosinate, and disodium guanylate"
