,label,text
602,poultry,"PERDUE OVEN STUFFER Whole Chicken PERDUE OVEN STUFFER Whole Chicken PERDUE OVEN STUFFER Whole Chicken PERDUE OVEN STUFFER Whole Chicken PERDUE OVEN STUFFER Whole Chicken PERDUE OVEN STUFFER Whole Chicken PERDUE OVEN STUFFER Whole Chicken chicken chicken broth, sea salt, natural flavorings chicken chicken broth, sea salt, natural flavorings chicken chicken broth, sea salt, natural flavorings "
603,poultry,PERDUE FRESH CUTS Chicken Breast Strips PERDUE FRESH CUTS Chicken Breast Strips PERDUE FRESH CUTS Chicken Breast Strips PERDUE FRESH CUTS Chicken Breast Strips PERDUE FRESH CUTS Chicken Breast Strips PERDUE FRESH CUTS Chicken Breast Strips PERDUE FRESH CUTS Chicken Breast Strips    
604,deli meat,"Hillshire Farms Naturals Honey Roasted Ham, 8 Oz Hillshire Farms Naturals Honey Roasted Ham, 8 Oz Hillshire Farms Naturals Honey Roasted Ham, 8 Oz Hillshire Farms Naturals Honey Roasted Ham, 8 Oz Hillshire Farms Naturals Honey Roasted Ham, 8 Oz Hillshire Farms Naturals Honey Roasted Ham, 8 Oz Hillshire Farms Naturals Honey Roasted Ham, 8 Oz ham, water, honey, sugar, contains 2% or less salt, dried vinegar, carrageenan, cultured celery juice powder ham, water, honey, sugar, contains 2% or less salt, dried vinegar, carrageenan, cultured celery juice powder ham, water, honey, sugar, contains 2% or less salt, dried vinegar, carrageenan, cultured celery juice powder "
605,deli meat,"Hillshire Farm Polska Kielbasa Smoked Beef Sausage Rope, 12 Oz Hillshire Farm Polska Kielbasa Smoked Beef Sausage Rope, 12 Oz Hillshire Farm Polska Kielbasa Smoked Beef Sausage Rope, 12 Oz Hillshire Farm Polska Kielbasa Smoked Beef Sausage Rope, 12 Oz Hillshire Farm Polska Kielbasa Smoked Beef Sausage Rope, 12 Oz Hillshire Farm Polska Kielbasa Smoked Beef Sausage Rope, 12 Oz Hillshire Farm Polska Kielbasa Smoked Beef Sausage Rope, 12 Oz beef, water, corn syrup, contains 2% or less spice and flavor, salt, dextrose, isolated soy product, potassium chloride, isolated soy protein, potassium phosphates, yeast extract, beef stock, sodium erythorbate, sodium nitrite beef, water, corn syrup, contains 2% or less spice and flavor, salt, dextrose, isolated soy product, potassium chloride, isolated soy protein, potassium phosphates, yeast extract, beef stock, sodium erythorbate, sodium nitrite beef, water, corn syrup, contains 2% or less spice and flavor, salt, dextrose, isolated soy product, potassium chloride, isolated soy protein, potassium phosphates, yeast extract, beef stock, sodium erythorbate, sodium nitrite "
606,deli meat,"Hillshire Farm Smoked Beef Sausage Rope, 12 Oz Hillshire Farm Smoked Beef Sausage Rope, 12 Oz Hillshire Farm Smoked Beef Sausage Rope, 12 Oz Hillshire Farm Smoked Beef Sausage Rope, 12 Oz Hillshire Farm Smoked Beef Sausage Rope, 12 Oz Hillshire Farm Smoked Beef Sausage Rope, 12 Oz Hillshire Farm Smoked Beef Sausage Rope, 12 Oz beef, water, corn syrup, contains 2% or less spice and flavor, salt, isolated soy product, dextrose, potassium chloride, brown sugar, isolated soy protein, potassium phosphates, yeast extract, beef stock, sodium erythorbate, sodium nitrite beef, water, corn syrup, contains 2% or less spice and flavor, salt, isolated soy product, dextrose, potassium chloride, brown sugar, isolated soy protein, potassium phosphates, yeast extract, beef stock, sodium erythorbate, sodium nitrite beef, water, corn syrup, contains 2% or less spice and flavor, salt, isolated soy product, dextrose, potassium chloride, brown sugar, isolated soy protein, potassium phosphates, yeast extract, beef stock, sodium erythorbate, sodium nitrite "
607,"hot dogs, bacon and sausage","Oscar Mayer Bacon Oscar Mayer Bacon Oscar Mayer Bacon Oscar Mayer Bacon Oscar Mayer Bacon Oscar Mayer Bacon Oscar Mayer Bacon cured with water, salt, sugar, sodium phosphates, sodium ascbate, sodium nitrite cured with water, salt, sugar, sodium phosphates, sodium ascbate, sodium nitrite cured with water, salt, sugar, sodium phosphates, sodium ascbate, sodium nitrite "
608,"hot dogs, bacon and sausage","Applegate Breakfast Sausage Chicken & Apple Applegate Breakfast Sausage Chicken & Apple Applegate Breakfast Sausage Chicken & Apple Applegate Breakfast Sausage Chicken & Apple Applegate Breakfast Sausage Chicken & Apple Applegate Breakfast Sausage Chicken & Apple Applegate Breakfast Sausage Chicken & Apple ganic chicken, water, ganic apples, sea salt contas     the followg ganic cane sugar, ganic black pepper, ganic ciander, ganic sage, ganic thyme, ganic parsley, ganic white pepper, ganic cayenne pepper ganic chicken, water, ganic apples, sea salt contas     the followg ganic cane sugar, ganic black pepper, ganic ciander, ganic sage, ganic thyme, ganic parsley, ganic white pepper, ganic cayenne pepper ganic chicken, water, ganic apples, sea salt contas     the followg ganic cane sugar, ganic black pepper, ganic ciander, ganic sage, ganic thyme, ganic parsley, ganic white pepper, ganic cayenne pepper "
609,deli meat,"Oscar Mayer Naturally Hardwood Smoked Bacon, 22 Oz Oscar Mayer Naturally Hardwood Smoked Bacon, 22 Oz Oscar Mayer Naturally Hardwood Smoked Bacon, 22 Oz Oscar Mayer Naturally Hardwood Smoked Bacon, 22 Oz Oscar Mayer Naturally Hardwood Smoked Bacon, 22 Oz Oscar Mayer Naturally Hardwood Smoked Bacon, 22 Oz Oscar Mayer Naturally Hardwood Smoked Bacon, 22 Oz cured with water, salt, sugar, sodium phosphates, sodium ascorbate, sodium nitrite cured with water, salt, sugar, sodium phosphates, sodium ascorbate, sodium nitrite cured with water, salt, sugar, sodium phosphates, sodium ascorbate, sodium nitrite "
610,deli meat,"Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 22 Oz Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 22 Oz Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 22 Oz Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 22 Oz Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 22 Oz Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 22 Oz Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 22 Oz cured with water, salt, sugar, sodium phosphates, sodium ascorbate, sodium nitrite cured with water, salt, sugar, sodium phosphates, sodium ascorbate, sodium nitrite cured with water, salt, sugar, sodium phosphates, sodium ascorbate, sodium nitrite "
611,beef,Beef Stew Meat 068131 lb Beef Stew Meat 068131 lb Beef Stew Meat 068131 lb Beef Stew Meat 068131 lb Beef Stew Meat 068131 lb Beef Stew Meat 068131 lb Beef Stew Meat 068131 lb beef and ascorbic acid beef and ascorbic acid beef and ascorbic acid 
612,pork,"Frozen Pork Rib Tip Frozen Pork Rib Tip Frozen Pork Rib Tip Frozen Pork Rib Tip Frozen Pork Rib Tip Frozen Pork Rib Tip Frozen Pork Rib Tip pork broth, potassium lactate, salt, sodium phosphates, natural flavorings pork broth, potassium lactate, salt, sodium phosphates, natural flavorings pork broth, potassium lactate, salt, sodium phosphates, natural flavorings "
613,pork,"Boneless Center Cut Thin Pork Chops, 1018 lb Boneless Center Cut Thin Pork Chops, 1018 lb Boneless Center Cut Thin Pork Chops, 1018 lb Boneless Center Cut Thin Pork Chops, 1018 lb Boneless Center Cut Thin Pork Chops, 1018 lb Boneless Center Cut Thin Pork Chops, 1018 lb Boneless Center Cut Thin Pork Chops, 1018 lb pork broth, potassium lactate, salt, sodium phosphates, natural flavorings pork broth, potassium lactate, salt, sodium phosphates, natural flavorings pork broth, potassium lactate, salt, sodium phosphates, natural flavorings "
614,deli meat,"Nathan's Famous Bun Length Skinless Original Beef Franks, 32 Oz, 16 Count Nathan's Famous Bun Length Skinless Original Beef Franks, 32 Oz, 16 Count Nathan's Famous Bun Length Skinless Original Beef Franks, 32 Oz, 16 Count Nathan's Famous Bun Length Skinless Original Beef Franks, 32 Oz, 16 Count Nathan's Famous Bun Length Skinless Original Beef Franks, 32 Oz, 16 Count Nathan's Famous Bun Length Skinless Original Beef Franks, 32 Oz, 16 Count Nathan's Famous Bun Length Skinless Original Beef Franks, 32 Oz, 16 Count beef, water, contains 2% or less of salt, sorbitol, sodium lactate, natural flavorings, sodium phosphates, hydrolyzed corn protein, paprika, sodium diacetate, sodium erythorbate, sodium nitrite beef, water, contains 2% or less of salt, sorbitol, sodium lactate, natural flavorings, sodium phosphates, hydrolyzed corn protein, paprika, sodium diacetate, sodium erythorbate, sodium nitrite beef, water, contains 2% or less of salt, sorbitol, sodium lactate, natural flavorings, sodium phosphates, hydrolyzed corn protein, paprika, sodium diacetate, sodium erythorbate, sodium nitrite "
615,beef,"73% Lean27% Fat, Ground Beef Roll, 10 lb 73% Lean27% Fat, Ground Beef Roll, 10 lb 73% Lean27% Fat, Ground Beef Roll, 10 lb 73% Lean27% Fat, Ground Beef Roll, 10 lb 73% Lean27% Fat, Ground Beef Roll, 10 lb 73% Lean27% Fat, Ground Beef Roll, 10 lb 73% Lean27% Fat, Ground Beef Roll, 10 lb ground beef ground beef ground beef "
616,beef,"Grobbel's Corned Beef Brisket Point, 200377 lb Grobbel's Corned Beef Brisket Point, 200377 lb Grobbel's Corned Beef Brisket Point, 200377 lb Grobbel's Corned Beef Brisket Point, 200377 lb Grobbel's Corned Beef Brisket Point, 200377 lb Grobbel's Corned Beef Brisket Point, 200377 lb Grobbel's Corned Beef Brisket Point, 200377 lb    "
617,deli meat,"Hillshire Farm Polska Kielbasa Smoked Sausage Rope, 14 Oz Hillshire Farm Polska Kielbasa Smoked Sausage Rope, 14 Oz Hillshire Farm Polska Kielbasa Smoked Sausage Rope, 14 Oz Hillshire Farm Polska Kielbasa Smoked Sausage Rope, 14 Oz Hillshire Farm Polska Kielbasa Smoked Sausage Rope, 14 Oz Hillshire Farm Polska Kielbasa Smoked Sausage Rope, 14 Oz Hillshire Farm Polska Kielbasa Smoked Sausage Rope, 14 Oz meat  (pork, beef), mechanically separated turkey, water, corn syrup, contains 2% or less salt, dextrose, spice and flavor, isolated soy product, sodium phosphate, isolated soy protein, yeast extract, pork stock, sodium erythorbate, sodium nitrite meat  (pork, beef), mechanically separated turkey, water, corn syrup, contains 2% or less salt, dextrose, spice and flavor, isolated soy product, sodium phosphate, isolated soy protein, yeast extract, pork stock, sodium erythorbate, sodium nitrite meat  (pork, beef), mechanically separated turkey, water, corn syrup, contains 2% or less salt, dextrose, spice and flavor, isolated soy product, sodium phosphate, isolated soy protein, yeast extract, pork stock, sodium erythorbate, sodium nitrite "
618,deli meat,"Hillshire Farm Lit'l Smokies Smoked Sausage, 28 Oz Hillshire Farm Lit'l Smokies Smoked Sausage, 28 Oz Hillshire Farm Lit'l Smokies Smoked Sausage, 28 Oz Hillshire Farm Lit'l Smokies Smoked Sausage, 28 Oz Hillshire Farm Lit'l Smokies Smoked Sausage, 28 Oz Hillshire Farm Lit'l Smokies Smoked Sausage, 28 Oz Hillshire Farm Lit'l Smokies Smoked Sausage, 28 Oz meat  (pork, beef), mechanically separated turkey, water, corn syrup, contains 2% or less of salt, potassium lactate, natural flavors, dextrose, sodium phosphate, monosodium glutamate, sodium diacetate, sodium erythorbate, sodium nitrite meat  (pork, beef), mechanically separated turkey, water, corn syrup, contains 2% or less of salt, potassium lactate, natural flavors, dextrose, sodium phosphate, monosodium glutamate, sodium diacetate, sodium erythorbate, sodium nitrite meat  (pork, beef), mechanically separated turkey, water, corn syrup, contains 2% or less of salt, potassium lactate, natural flavors, dextrose, sodium phosphate, monosodium glutamate, sodium diacetate, sodium erythorbate, sodium nitrite "
619,deli meat,"Hillshire Farm Polska Kielbasa Smoked Sausage Rope Family Pack, 42 Oz Hillshire Farm Polska Kielbasa Smoked Sausage Rope Family Pack, 42 Oz Hillshire Farm Polska Kielbasa Smoked Sausage Rope Family Pack, 42 Oz Hillshire Farm Polska Kielbasa Smoked Sausage Rope Family Pack, 42 Oz Hillshire Farm Polska Kielbasa Smoked Sausage Rope Family Pack, 42 Oz Hillshire Farm Polska Kielbasa Smoked Sausage Rope Family Pack, 42 Oz Hillshire Farm Polska Kielbasa Smoked Sausage Rope Family Pack, 42 Oz meat  (pork, beef), water, corn syrup, contains 2% or less of salt, natural flavors, dextrose, sodium lactate, isolated soy product, isolated soy protein, monosodium glutamate, sodium diacetate, sodium erythorbate, sodium nitrite meat  (pork, beef), water, corn syrup, contains 2% or less of salt, natural flavors, dextrose, sodium lactate, isolated soy product, isolated soy protein, monosodium glutamate, sodium diacetate, sodium erythorbate, sodium nitrite meat  (pork, beef), water, corn syrup, contains 2% or less of salt, natural flavors, dextrose, sodium lactate, isolated soy product, isolated soy protein, monosodium glutamate, sodium diacetate, sodium erythorbate, sodium nitrite "
620,deli meat,"Hillshire Farm Smoked Sausage Rope, 14 Oz Hillshire Farm Smoked Sausage Rope, 14 Oz Hillshire Farm Smoked Sausage Rope, 14 Oz Hillshire Farm Smoked Sausage Rope, 14 Oz Hillshire Farm Smoked Sausage Rope, 14 Oz Hillshire Farm Smoked Sausage Rope, 14 Oz Hillshire Farm Smoked Sausage Rope, 14 Oz meat  (pork, beef), mechanically separated turkey, water, corn syrup, contains 2% or less salt, spice and flavor, dextrose, isolated soy product, brown sugar, sodium phosphate, isolated soy protein, yeast extract, pork stock, sodium erythorbate, sodium nitrite meat  (pork, beef), mechanically separated turkey, water, corn syrup, contains 2% or less salt, spice and flavor, dextrose, isolated soy product, brown sugar, sodium phosphate, isolated soy protein, yeast extract, pork stock, sodium erythorbate, sodium nitrite meat  (pork, beef), mechanically separated turkey, water, corn syrup, contains 2% or less salt, spice and flavor, dextrose, isolated soy product, brown sugar, sodium phosphate, isolated soy protein, yeast extract, pork stock, sodium erythorbate, sodium nitrite "
621,deli meat,"Great Value Thick Sliced Natural Hickory Smoked Bacon, 16 Oz Great Value Thick Sliced Natural Hickory Smoked Bacon, 16 Oz Great Value Thick Sliced Natural Hickory Smoked Bacon, 16 Oz Great Value Thick Sliced Natural Hickory Smoked Bacon, 16 Oz Great Value Thick Sliced Natural Hickory Smoked Bacon, 16 Oz Great Value Thick Sliced Natural Hickory Smoked Bacon, 16 Oz Great Value Thick Sliced Natural Hickory Smoked Bacon, 16 Oz pork cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrate pork cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrate pork cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrate "
622,poultry,"Jennie-O Fully Cooked Half Turkey Ham, 1.5-2.5 lb Jennie-O Fully Cooked Half Turkey Ham, 1.5-2.5 lb Jennie-O Fully Cooked Half Turkey Ham, 1.5-2.5 lb Jennie-O Fully Cooked Half Turkey Ham, 1.5-2.5 lb Jennie-O Fully Cooked Half Turkey Ham, 1.5-2.5 lb Jennie-O Fully Cooked Half Turkey Ham, 1.5-2.5 lb Jennie-O Fully Cooked Half Turkey Ham, 1.5-2.5 lb    "
623,beef,Beef Brisket 12302296 lb Beef Brisket 12302296 lb Beef Brisket 12302296 lb Beef Brisket 12302296 lb Beef Brisket 12302296 lb Beef Brisket 12302296 lb Beef Brisket 12302296 lb    
624,poultry,"Butterball Frozen Li'l Premium Young Turkey, 90160 lb Butterball Frozen Li'l Premium Young Turkey, 90160 lb Butterball Frozen Li'l Premium Young Turkey, 90160 lb Butterball Frozen Li'l Premium Young Turkey, 90160 lb Butterball Frozen Li'l Premium Young Turkey, 90160 lb Butterball Frozen Li'l Premium Young Turkey, 90160 lb Butterball Frozen Li'l Premium Young Turkey, 90160 lb whole turkey raised without hormones contains up to 8% solution of water, salt, spices, and natural flavors to enhance tenderness and juices cooking and carving directions enclosed separately whole turkey raised without hormones contains up to 8% solution of water, salt, spices, and natural flavors to enhance tenderness and juices cooking and carving directions enclosed separately whole turkey raised without hormones contains up to 8% solution of water, salt, spices, and natural flavors to enhance tenderness and juices cooking and carving directions enclosed separately "
625,beef,Beef Top Sirloin Steak 074154 lb Beef Top Sirloin Steak 074154 lb Beef Top Sirloin Steak 074154 lb Beef Top Sirloin Steak 074154 lb Beef Top Sirloin Steak 074154 lb Beef Top Sirloin Steak 074154 lb Beef Top Sirloin Steak 074154 lb beef beef beef 
626,pork,"Pork Shoulder Butt Blade Steaks, 1535 lb Pork Shoulder Butt Blade Steaks, 1535 lb Pork Shoulder Butt Blade Steaks, 1535 lb Pork Shoulder Butt Blade Steaks, 1535 lb Pork Shoulder Butt Blade Steaks, 1535 lb Pork Shoulder Butt Blade Steaks, 1535 lb Pork Shoulder Butt Blade Steaks, 1535 lb pork, water, ascorbic acid pork, water, ascorbic acid pork, water, ascorbic acid "
