text,labels,productCode,productName,oldCategory,oldType,productCategory,WRONG,asdadsa
"121660343Walmart SunMaid Natural California Raisins, 32 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",121660343Walmart,"SunMaid Natural California Raisins, 32 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit "
"12166271Walmart Eclipse, Sugar Free Spearmint Chewing Gum, 60 Pcs pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,12166271Walmart,"Eclipse, Sugar Free Spearmint Chewing Gum, 60 Pcs",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"12166659Walmart Nabisco Chips Ahoy Mini Chocolate Chip Cookies, 1 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,12166659Walmart,"Nabisco Chips Ahoy Mini Chocolate Chip Cookies, 1 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"121914865Walmart Kellogg's Famous Amos Chocolate Chip Cookies, 12 Oz, 20 Count pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,121914865Walmart,"Kellogg's Famous Amos Chocolate Chip Cookies, 12 Oz, 20 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"122155395Walmart Pringles Lightly Salted Original Flavor Potato Crisps, 52 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,122155395Walmart,"Pringles Lightly Salted Original Flavor Potato Crisps, 52 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"122368525Walmart Great Value Tangy Fruit Smiles, 45 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,122368525Walmart,"Great Value Tangy Fruit Smiles, 45 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"123005002Walmart Fritos Classic Ranch Flavored Corn Chips, 925 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,123005002Walmart,"Fritos Classic Ranch Flavored Corn Chips, 925 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"123055128Walmart Clif Bar Peanut Butter Banana with Dark Chocolate Energy Bars 624 oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,123055128Walmart,Clif Bar Peanut Butter Banana with Dark Chocolate Energy Bars 624 oz,pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"123200398Walmart MM's Mega Peanut Chocolate Candy, 96 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,123200398Walmart,"MM's Mega Peanut Chocolate Candy, 96 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"12329756Walmart Great Value Bite Size Tortilla Chips, 13 oz pantry candy & snacks snacks, chips, salsas & dips",chips,12329756Walmart,"Great Value Bite Size Tortilla Chips, 13 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"12335104Walmart Great Value Restaurant Style White Corn Tortilla Chips, 13 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,12335104Walmart,"Great Value Restaurant Style White Corn Tortilla Chips, 13 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"12335105Walmart Great Value GlutenFree Nacho Cheese Tortilla Chips, 11 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,12335105Walmart,"Great Value GlutenFree Nacho Cheese Tortilla Chips, 11 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"123383793Walmart Ring Pop Gummy Gems Count Goods pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,123383793Walmart,Ring Pop Gummy Gems Count Goods,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"123478375Walmart Flipz White Fudge Dipped Pretzels, 5 oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,123478375Walmart,"Flipz White Fudge Dipped Pretzels, 5 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"124124340Walmart Lance Nekot Peanut Butter Cookie Sandwiches, Family Size 20 Ct pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,124124340Walmart,"Lance Nekot Peanut Butter Cookie Sandwiches, Family Size 20 Ct",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"124188737Walmart Great Value Walnuts Halves Pieces, 16 oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,124188737Walmart,"Great Value Walnuts Halves Pieces, 16 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"124298734Walmart Cherry Bay Orchards Dried Montmorency Cherries, 6 Oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,124298734Walmart,"Cherry Bay Orchards Dried Montmorency Cherries, 6 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"12430567Walmart Great Value Pitted Dried Prunes, 18 Oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,12430567Walmart,"Great Value Pitted Dried Prunes, 18 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"12430568Walmart Great Value Pitted Dried Prunes, 9 Oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,12430568Walmart,"Great Value Pitted Dried Prunes, 9 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"12443622Walmart Utz Baked Cheese Curls, 85 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,12443622Walmart,"Utz Baked Cheese Curls, 85 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"12444233Walmart Freshness Guaranteed Chocolate Chip Cookies, 11 oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,12444233Walmart,"Freshness Guaranteed Chocolate Chip Cookies, 11 oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"12444234Walmart Freshness Guaranteed Sugar Cookies, 11 oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,12444234Walmart,"Freshness Guaranteed Sugar Cookies, 11 oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"12444235Walmart Freshness Guaranteed Peanut Butter Cookies, 11 oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,12444235Walmart,"Freshness Guaranteed Peanut Butter Cookies, 11 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"12444236Walmart Freshness Guaranteed Oatmeal Cookies, 11 oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,12444236Walmart,"Freshness Guaranteed Oatmeal Cookies, 11 oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"12444237Walmart Freshness Guaranteed Candy Bite Cookies, 11 oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,12444237Walmart,"Freshness Guaranteed Candy Bite Cookies, 11 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"12444379Walmart Russell Stover SugarFree Strawberry Cream Covered in Chocolate Candy, 3 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,12444379Walmart,"Russell Stover SugarFree Strawberry Cream Covered in Chocolate Candy, 3 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"12444380Walmart Russell Stover SugarFree Butter Cream Caramel Covered in Chocolate Candy, 3 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,12444380Walmart,"Russell Stover SugarFree Butter Cream Caramel Covered in Chocolate Candy, 3 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"12444630Walmart Kernel Season's Kettle Corn Popcorn Seasoning, 3 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,12444630Walmart,"Kernel Season's Kettle Corn Popcorn Seasoning, 3 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"124616761Walmart MM's 49% Cacao Peanut Dark Chocolate Candies, 192 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,124616761Walmart,"MM's 49% Cacao Peanut Dark Chocolate Candies, 192 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"124764244Walmart Orbit Gum, White Peppermint Sugar Free Chewing 40 Pieces pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,124764244Walmart,"Orbit Gum, White Peppermint Sugar Free Chewing 40 Pieces",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"124870300Walmart CheezIt Classic Snack Mix, 15 Oz, 8 Count pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,124870300Walmart,"CheezIt Classic Snack Mix, 15 Oz, 8 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"125060207Walmart Freshness Guaranteed Cinnamon Rolls, 22 oz, 8 Count pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,125060207Walmart,"Freshness Guaranteed Cinnamon Rolls, 22 oz, 8 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"12512009Walmart Great Value Mild Thick Chunky Salsa, 24 oz pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",12512009Walmart,"Great Value Mild Thick Chunky Salsa, 24 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads "
"12512010Walmart Great Value Medium Thick Chunky Salsa, 24 oz pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",12512010Walmart,"Great Value Medium Thick Chunky Salsa, 24 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads "
"12512011Walmart Great Value Hot Thick Chunky Salsa, 24 oz pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",12512011Walmart,"Great Value Hot Thick Chunky Salsa, 24 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads "
"125135004Walmart Nature Valley Granola Bars Peanut Butter Oats 'n Honey 36 pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,125135004Walmart,Nature Valley Granola Bars Peanut Butter Oats 'n Honey 36,pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"125402239Walmart Ruffles Loaded Bacon Cheddar Potato Skins Chips, 85 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,125402239Walmart,"Ruffles Loaded Bacon Cheddar Potato Skins Chips, 85 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"125414806Walmart Pepperidge Farm Milano Strawberry Cookies, 70 oz Bag pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,125414806Walmart,"Pepperidge Farm Milano Strawberry Cookies, 70 oz Bag",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"126054734Walmart Jack Link's Flame Grilled Steakhouse Recipe Beef Jerky Jumbo Bag, 585 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,126054734Walmart,"Jack Link's Flame Grilled Steakhouse Recipe Beef Jerky Jumbo Bag, 585 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"126748631Walmart M&M's Pretzel Chocolate Candies, 15.4 Oz. pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,126748631Walmart,"M&M's Pretzel Chocolate Candies, 15.4 Oz.",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"127679192Walmart Lay's Party Size Sour Cream Onion Potato Chips, 1475 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,127679192Walmart,"Lay's Party Size Sour Cream Onion Potato Chips, 1475 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"127830599Walmart Hostess Twinkies Chocolate Cake with Creamy Filling, 2 ct, 27 oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,127830599Walmart,"Hostess Twinkies Chocolate Cake with Creamy Filling, 2 ct, 27 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"127942664Walmart Hostess Strawberry Twinkies, 10 ct, 1358 oz box pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,127942664Walmart,"Hostess Strawberry Twinkies, 10 ct, 1358 oz box",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"128864539Walmart The Bakery Cinnamon Marble Pound Cake, 18 oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,128864539Walmart,"The Bakery Cinnamon Marble Pound Cake, 18 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"12898712Instacart Nature Valley Protein Chewy Bar, 30 x 142 oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,12898712Instacart,"Nature Valley Protein Chewy Bar, 30 x 142 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"129515139Walmart KIND Bars, Caramel Almond Sea Salt, Gluten Free, Low Sugar, 14oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,129515139Walmart,"KIND Bars, Caramel Almond Sea Salt, Gluten Free, Low Sugar, 14oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"129697579Walmart Great Value Sliced Roasted Almonds, 35 oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,129697579Walmart,"Great Value Sliced Roasted Almonds, 35 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"130020823Walmart Off the Eaten Path Veggie Crisps, 625 oz Bag pantry candy & snacks snacks, chips, salsas & dips",chips,130020823Walmart,"Off the Eaten Path Veggie Crisps, 625 oz Bag",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"130131956Walmart Tcho Dark Chocolate, 25 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,130131956Walmart,"Tcho Dark Chocolate, 25 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"130209678Instacart Slim Jim Gable Top Original pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,130209678Instacart,Slim Jim Gable Top Original,pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"130259021Walmart Morinaga HiChew Assorted Fruit Chewy Candy, 14 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,130259021Walmart,"Morinaga HiChew Assorted Fruit Chewy Candy, 14 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"13033150Walmart Great Value Sweetened Dried Cranberries, 6 oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,13033150Walmart,"Great Value Sweetened Dried Cranberries, 6 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"131254918Walmart Swedish Fish Soft Candy Berry Fat Free pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,131254918Walmart,Swedish Fish Soft Candy Berry Fat Free,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"131608177Walmart Velveeta Jumbo Original Shells Cheese 101 oz Box pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,131608177Walmart,Velveeta Jumbo Original Shells Cheese 101 oz Box,pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"131682979Walmart Twix Bites Size Caramel Chocolate Cookie Bar Candy Family Size, 148 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,131682979Walmart,"Twix Bites Size Caramel Chocolate Cookie Bar Candy Family Size, 148 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"131722602Walmart Popchips GlutenFree Sour Cream Onion Popped Chip Snack, 5 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,131722602Walmart,"Popchips GlutenFree Sour Cream Onion Popped Chip Snack, 5 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"131781846Walmart Hostess Twinkies The Chocodile Fudge Covered, 8 ct, 1523 oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,131781846Walmart,"Hostess Twinkies The Chocodile Fudge Covered, 8 ct, 1523 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"132605409Walmart MM's Milk Chocolate Candies, 192 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,132605409Walmart,"MM's Milk Chocolate Candies, 192 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"13281720Walmart Riesen Chocolate Caramel Candy, 55 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,13281720Walmart,"Riesen Chocolate Caramel Candy, 55 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"13281897Walmart Great Value Cheese Dip Breadsticks Snacks, 1 Oz, 5 Count pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,13281897Walmart,"Great Value Cheese Dip Breadsticks Snacks, 1 Oz, 5 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"133421084Walmart Beer Nuts Brand Snacks Original Bar Mix, 32 Oz. pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,133421084Walmart,"Beer Nuts Brand Snacks Original Bar Mix, 32 Oz.",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"134090174Walmart Takis Tortilla Chips Hot Chili Pepper and Lime Chile y Limon 4 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,134090174Walmart,Takis Tortilla Chips Hot Chili Pepper and Lime Chile y Limon 4 Oz,pantry,candy & snacks,"snacks, chips, salsas & dips",,chips 
"134106180Walmart Trident Spearmint Sugar Free Gum with Xylitol 14 ct Pack pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,134106180Walmart,Trident Spearmint Sugar Free Gum with Xylitol 14 ct Pack,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"134232154Walmart Annie's Organic Lemon Drop Cookie Bites, 975 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,134232154Walmart,"Annie's Organic Lemon Drop Cookie Bites, 975 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
